"date","return","loss","rv21_lag","log_vol","z_vol","t_scaled","exceed","excess","fitted_sigma_vol_model"
2001-03-20,-0.0272103665297916,0.0272103665297916,0.0174323437520176,-4.04942796193709,1.39261318000327,-0.892209130084256,TRUE,0.00300965925907714,0.00987125534525787
2001-03-28,-0.0280276754871496,0.0280276754871496,0.0193103657016433,-3.94711324426204,1.59828985738689,-0.889730197562605,TRUE,0.00382696821643513,0.0106673664612467
2001-04-03,-0.0339312180310012,0.0339312180310012,0.0202910362894811,-3.89757605254617,1.69787127861894,-0.888077575881504,TRUE,0.00973051076028674,0.0110755735504789
2001-09-06,-0.02610748948132,0.02610748948132,0.0107578748039465,-4.53211725268286,0.422294033499287,-0.843456790491785,TRUE,0.00190678221060558,0.00684632876931235
2001-09-17,-0.0536636155006365,0.0536636155006365,0.012220031983363,-4.40467870794563,0.678475519875518,-0.842217324230959,TRUE,0.029462908229922,0.00754074121082829
2001-09-20,-0.0322963819320119,0.0322963819320119,0.0164119639653506,-4.10974470003277,1.27136233199196,-0.840977857970134,TRUE,0.00809567466129745,0.00943005990049665
2001-10-29,-0.0263599582891123,0.0263599582891123,0.011553070716246,-4.46080401447116,0.565650436391709,-0.829822661622704,TRUE,0.00215925101839786,0.00722663361314427
2002-01-29,-0.0319471910456741,0.0319471910456741,0.0086471623084984,-4.75052406868175,-0.0167551009102867,-0.804207025565642,TRUE,0.00774648377495967,0.00580165900490831
2002-02-04,-0.0251697965684823,0.0251697965684823,0.0111512350851457,-4.49620501724232,0.494486083975224,-0.802554403884542,TRUE,0.000969089297767838,0.00703527453895452
2002-04-11,-0.0251803448685521,0.0251803448685521,0.00716838897428449,-4.93807433939615,-0.393775312659783,-0.783549254551883,TRUE,0.000979637597837694,0.0050327513537106
2002-06-03,-0.0269405478537141,0.0269405478537141,0.0139142714522124,-4.27484024238449,0.939481412283079,-0.768675659421977,TRUE,0.00273984058299969,0.00832071108745987
2002-07-09,-0.0255089141186886,0.0255089141186886,0.0165907994516109,-4.09890698717585,1.29314868708828,-0.758346773915097,TRUE,0.00130820684797416,0.00950785446817843
2002-07-10,-0.0370812305706787,0.0370812305706787,0.0173353036194,-4.0550101851788,1.381391596688,-0.757933618494822,TRUE,0.0128805232999642,0.00982957100604866
2002-07-18,-0.032936587466315,0.032936587466315,0.0176573971569455,-4.03660048102519,1.41839943747545,-0.755454685973171,TRUE,0.00873588019560056,0.00996771350591994
2002-07-19,-0.0358280861906586,0.0358280861906586,0.0182342977382025,-4.00445096721508,1.48302753136281,-0.755041530552896,TRUE,0.0116273789199441,0.0102136284265738
2002-07-22,-0.0300781045260652,0.0300781045260652,0.0189274407662101,-3.96714251750115,1.55802630133319,-0.754628375132621,TRUE,0.00587739725535074,0.010506620006023
2002-07-23,-0.0277540335769695,0.0277540335769695,0.0194717263576422,-3.93879179595598,1.61501792816208,-0.754215219712345,TRUE,0.00355332630625504,0.0107348718746604
2002-08-01,-0.0264549621245003,0.0264549621245003,0.0272748057190436,-3.60179187032985,2.29246714129922,-0.751323131770419,TRUE,0.00225425485378582,0.0138594673971218
2002-08-05,-0.0354162098963746,0.0354162098963746,0.0277023659604645,-3.58623745570121,2.32373517772803,-0.750496820929869,TRUE,0.0112155026256602,0.014023857293419
2002-09-03,-0.0388805591049426,0.0388805591049426,0.0201535073819195,-3.90437694211793,1.68419988898745,-0.742233712524365,TRUE,0.0146798518342281,0.0110186194718084
2002-09-19,-0.0262177277869524,0.0262177277869524,0.0147544516592904,-4.21621043432148,1.05734113366097,-0.737275847481063,TRUE,0.00201702051623797,0.00869887306286126
2002-09-27,-0.0353782973022958,0.0353782973022958,0.0161217547156581,-4.12758569449908,1.23549773160568,-0.734796914959412,TRUE,0.0111775900315814,0.00930337878830744
2002-10-02,-0.0304397737730522,0.0304397737730522,0.0205785026922338,-3.88350830670245,1.72615076068332,-0.733557448698586,TRUE,0.00623906650233774,0.0111943199536012
2002-10-09,-0.0286512842504254,0.0286512842504254,0.0200603342518344,-3.90901083398326,1.67488467506833,-0.73149167159721,TRUE,0.00445057697971096,0.0109799807792737
2002-10-16,-0.0245371441966142,0.0245371441966142,0.0265224648667848,-3.62976317428872,2.23623823317069,-0.729425894495835,TRUE,0.00033643692589979,0.01356868048955
2002-11-07,-0.0248108217352181,0.0248108217352181,0.0202818734158283,-3.89802772701937,1.69696330655962,-0.722815407771432,TRUE,0.000610114464503646,0.0110717818908551
2002-12-09,-0.0278759099786923,0.0278759099786923,0.0140935894056834,-4.2620352370628,0.965222488525981,-0.714139143945653,TRUE,0.00367520270797782,0.00840187476431757
2003-01-24,-0.0266164911063598,0.0266164911063598,0.0126425577352501,-4.37068655826161,0.746807745805519,-0.701331325917122,TRUE,0.00241578383564533,0.00773758067819989
2003-03-10,-0.0242969996944145,0.0242969996944145,0.0118809953225732,-4.43281518719572,0.621914570513266,-0.688936663308867,TRUE,9.62924237000104e-05,0.00738160379897044
2003-03-24,-0.0337971224761242,0.0337971224761242,0.0151638855770759,-4.18883862705185,1.11236491226419,-0.684805109106115,TRUE,0.00959641520540976,0.00888125925519601
2007-02-27,-0.0398410044935416,0.0398410044935416,0.00388567889230462,-5.55045756337506,-1.62480980755505,-0.276194398453959,TRUE,0.0156402972228271,0.00316367612274223
2007-08-03,-0.0260828342015813,0.0260828342015813,0.0108580437337603,-4.52284911571547,0.440925171426503,-0.230747302223689,TRUE,0.00188212693086686,0.00689460003340357
2007-08-09,-0.0300819857551318,0.0300819857551318,0.0130938842983633,-4.33561000523541,0.817319877827541,-0.229094680542589,TRUE,0.00588127848441732,0.00794608780306084
2007-10-19,-0.0265050105197231,0.0265050105197231,0.00608333415291489,-5.10220235289602,-0.723711271525853,-0.20843690952883,TRUE,0.00230430324900865,0.00444395858337774
2007-11-07,-0.0277367374901978,0.0277367374901978,0.0104795393346305,-4.55833055767459,0.369599117298993,-0.203065889065252,TRUE,0.00353603021948334,0.00671162382813551
2007-12-11,-0.0278025893125751,0.0278025893125751,0.0153280007915151,-4.17807400611512,1.13400433538797,-0.193563314398923,TRUE,0.00360188204186062,0.00895403026823697
2008-01-04,-0.0248119724958684,0.0248119724958684,0.0111478070920201,-4.49651247378018,0.493868023928896,-0.18695282767452,TRUE,0.000611265225153972,0.00703363498356557
2008-01-17,-0.0262577348822299,0.0262577348822299,0.0108714117021439,-4.5216187148792,0.443398566863697,-0.183234428892043,TRUE,0.00205702761151549,0.00690103387216651
2008-02-05,-0.02713870941668,0.02713870941668,0.0149191623698373,-4.20510882721433,1.07965797834669,-0.178276563848741,TRUE,0.00293800214596551,0.00877239035928976
2008-03-19,-0.025081881202035,0.025081881202035,0.0159065694648847,-4.14102308119666,1.20848541987302,-0.165881901240486,TRUE,0.000881173931320582,0.00920909058961632
2008-06-06,-0.0324132474705126,0.0324132474705126,0.00949165495270856,-4.65734229244856,0.170562213390653,-0.143158353125351,TRUE,0.00821254019979811,0.00622630242787314
2008-06-26,-0.02753605508848,0.02753605508848,0.0109021610376949,-4.51879424905904,0.449076408316755,-0.137374177241498,TRUE,0.00333534781776556,0.00691582589038609
2008-09-04,-0.0305688266813204,0.0305688266813204,0.01217308600176,-4.40852782961948,0.670737878852679,-0.117542717068289,TRUE,0.00636811941060599,0.00751876999282414
2008-09-09,-0.030137044392144,0.030137044392144,0.0130351699073831,-4.34010419697636,0.808285494057476,-0.116303250807464,TRUE,0.0059363371214296,0.00791906208246889
2008-09-15,-0.0487545817445882,0.0487545817445882,0.0140381391731004,-4.26597742669681,0.957297758985948,-0.114650629126363,TRUE,0.0245538744738738,0.00837680346396768
2008-09-17,-0.0460051922566054,0.0460051922566054,0.0178001547364715,-4.02854812866168,1.43458656203467,-0.113824318285813,TRUE,0.0218044849858909,0.0100287453429102
2008-09-29,-0.0816026790642983,0.0816026790642983,0.0235688163137115,-3.74783078333286,1.99889453436918,-0.110519074923611,TRUE,0.0574019717935839,0.0124069919575136
2008-10-02,-0.0369486411163322,0.0369486411163322,0.0307098322124102,-3.48317240815846,2.53092019484653,-0.109279608662786,TRUE,0.0127479338456178,0.0151634960238521
2008-10-06,-0.0522766144199984,0.0522766144199984,0.0310577284200271,-3.47190759915739,2.55356511377266,-0.108453297822235,TRUE,0.028075907149284,0.0152935401552699
2008-10-07,-0.0458194621346797,0.0458194621346797,0.0326202345865764,-3.42282249031984,2.6522377419549,-0.10804014240196,TRUE,0.0216187548639652,0.0158733356662598
2008-10-08,-0.0255160234679241,0.0255160234679241,0.0329412326829959,-3.41303013286252,2.67192268651947,-0.107626986981685,TRUE,0.0013153161972097,0.0159916072287768
2008-10-09,-0.072397634176256,0.072397634176256,0.0328228496867898,-3.41663036933844,2.66468536335631,-0.10721383156141,TRUE,0.0481969269055416,0.0159480216768544
2008-10-10,-0.0245541341017397,0.0245541341017397,0.0352361519752928,-3.34568267867507,2.80730692959107,-0.106800676141135,TRUE,0.000353426831025232,0.0168292497317594
2008-10-15,-0.103637604427165,0.103637604427165,0.0470807723788873,-3.05589059105583,3.38985727100814,-0.105561209880309,TRUE,0.0794368971564507,0.0209639110254161
2008-10-21,-0.0303104603261204,0.0303104603261204,0.0521826218773715,-2.95300575374839,3.59668002311461,-0.103908588199208,TRUE,0.00610975305540595,0.0226644317946735
2008-10-22,-0.0559930466975258,0.0559930466975258,0.0522930602216846,-2.95089160846158,3.60092995301695,-0.103495432778933,TRUE,0.0317923394268114,0.0227007847439373
2008-10-24,-0.0520454693507686,0.0520454693507686,0.0533091360649371,-2.93164755415128,3.63961503410668,-0.102669121938383,TRUE,0.0278447620800541,0.0230343809124695
2008-10-27,-0.0361463316445674,0.0361463316445674,0.0535789269523278,-2.92659944208511,3.64976292817729,-0.102255966518108,TRUE,0.0119456243738529,0.0231226988070359
2008-11-05,-0.0429370477414022,0.0429370477414022,0.0573329001160346,-2.85888064698102,3.78589365394119,-0.0993638785761814,TRUE,0.0187363404706877,0.0243407198787513
2008-11-06,-0.0570047233760826,0.0570047233760826,0.0572261030131936,-2.86074513830622,3.78214558729453,-0.0989507231559062,TRUE,0.0328040161053682,0.0243063404368659
2008-11-11,-0.0313619083260122,0.0313619083260122,0.0563266534647377,-2.87658743730708,3.75029883548154,-0.0977112568950806,TRUE,0.00716120105529771,0.0240161758201796
2008-11-12,-0.0449986083659342,0.0449986083659342,0.0476730165469295,-3.04338973199132,3.41498694164844,-0.0972981014748055,TRUE,0.0207979010952197,0.0211635215919234
2008-11-14,-0.0511958121159397,0.0511958121159397,0.0452031697541497,-3.09658806729856,3.30804575960772,-0.0964717906342551,TRUE,0.0269951048452253,0.0203270134945434
2008-11-19,-0.0662240772749145,0.0662240772749145,0.0436783487225319,-3.13090275223141,3.23906516187132,-0.0952323243734295,TRUE,0.0420233700042001,0.0198050632722596
2008-11-20,-0.0771324614249322,0.0771324614249322,0.0453482152158535,-3.09338445896494,3.31448576679993,-0.0948191689531544,TRUE,0.0529317541542178,0.0203764391430742
2008-12-01,-0.0927494720951625,0.0927494720951625,0.0433756749499902,-3.13785648002949,3.2250865314119,-0.0923402364315033,TRUE,0.068548764824448,0.0197009366776533
2008-12-11,-0.0243761874465394,0.0243761874465394,0.046136885004721,-3.07614254033348,3.34914608367733,-0.0890349930693018,TRUE,0.000175480175824909,0.0206445208337015
2009-01-07,-0.030414209602581,0.030414209602581,0.0193558525028457,-3.94476045030919,1.60301952730915,-0.0820113509246237,TRUE,0.00621350233186656,0.0106864096815466
2009-01-12,-0.0243131871156779,0.0243131871156779,0.0187064653965122,-3.97888607174799,1.53441899171978,-0.0807718846637982,TRUE,0.000112479844963424,0.0104135000444323
2009-01-14,-0.0319597047844367,0.0319597047844367,0.0186457761115724,-3.98213564049645,1.52788659327017,-0.0799455738232478,TRUE,0.00775899751372221,0.0103878788389186
2009-01-20,-0.0542304051346454,0.0542304051346454,0.0163640312245859,-4.11266957079007,1.26548265297013,-0.0787061075624222,TRUE,0.0300296978639309,0.00940917407388824
2009-01-29,-0.0330372456752945,0.0330372456752945,0.0234725818918444,-3.75192226699563,1.99066968867297,-0.075814019620496,TRUE,0.00883653840458009,0.0123685694324136
2009-02-10,-0.0468915597122708,0.0468915597122708,0.0235059133490155,-3.75050325761301,1.99352223170516,-0.0725087762582945,TRUE,0.0226908524415563,0.0123818816457662
2009-02-17,-0.0437164349712988,0.0437164349712988,0.0238665282366438,-3.73527829384109,2.02412799432711,-0.0708561545771938,TRUE,0.0195157277005844,0.0125256169615391
2009-02-23,-0.0364349096198233,0.0364349096198233,0.0205278491354394,-3.88597282034477,1.72119650787553,-0.069203532896093,TRUE,0.0122342023491089,0.0111734252971991
2009-03-02,-0.0460893066749626,0.0460893066749626,0.0217409977172414,-3.82855550518475,1.83661883297941,-0.0671377557947171,TRUE,0.0218885994042481,0.0116705062216214
2009-03-05,-0.0417056302633676,0.0417056302633676,0.0235021537865317,-3.75066321154096,1.99320068664123,-0.0658982895338916,TRUE,0.0175049229926532,0.0123803803469265
2009-03-30,-0.0351660483281071,0.0351660483281071,0.0298493290007954,-3.51159291843151,2.47378827623952,-0.0588746473892135,TRUE,0.0109653410573927,0.0148402947038769
2009-04-20,-0.0428195801422167,0.0428195801422167,0.0242978405702237,-3.71736779800729,2.06013230882943,-0.0530904715053609,TRUE,0.0186188728715022,0.0126968431967259
2009-05-13,-0.0254951512298653,0.0254951512298653,0.0175614540624325,-4.04204888882564,1.40744685471032,-0.0460668293606828,TRUE,0.0012944439591509,0.00992662876998058
2009-06-22,-0.0304461345028804,0.0304461345028804,0.0129327574103687,-4.34799185213865,0.792429449658462,-0.0349116330132529,TRUE,0.00624542723216592,0.00787185188523403
2009-07-02,-0.0276734088007897,0.0276734088007897,0.0116996022615535,-4.44820043249528,0.590986604274855,-0.0316063896510515,TRUE,0.00347270153007528,0.00729601106170386
2009-08-17,-0.0249131686729775,0.0249131686729775,0.00856070159643243,-4.76057312998715,-0.0369560806626158,-0.0187985716225208,TRUE,0.000712461402263102,0.00575763024510142
2009-10-01,-0.025126042329422,0.025126042329422,0.00954242620058103,-4.65200750713628,0.181286388196751,-0.00557759817371496,TRUE,0.000925335058707503,0.00625153360748475
2009-10-30,-0.029401158570904,0.029401158570904,0.0120801932574443,-4.41618808847063,0.655338954590317,0.00309866565206387,TRUE,0.00520045130018953,0.00747523466769532
2010-02-04,-0.0313522070955727,0.0313522070955727,0.0103807809574721,-4.56779916732385,0.3505649820704,0.0299537679699507,TRUE,0.00715149982485829,0.00666362086902065
2010-05-06,-0.0337772097426106,0.0337772097426106,0.0110987324580151,-4.50092437015597,0.48499907322313,0.0559825594472872,TRUE,0.00957650247189611,0.0070101499602994
2010-05-20,-0.0384911577560629,0.0384911577560629,0.0169602629066118,-4.07688214716944,1.33742380229519,0.060114113650039,TRUE,0.0142904504853485,0.00966793475230231
2010-06-04,-0.0357690520027454,0.0357690520027454,0.0201277511115229,-3.90565576382658,1.68162915619377,0.0642456678527909,TRUE,0.0115683447320309,0.011007942733164
2010-06-29,-0.0313616733558248,0.0313616733558248,0.015225789949554,-4.18476458170398,1.12055470284076,0.071269309997469,TRUE,0.0071609660851104,0.00890873080398869
2010-07-16,-0.0279206082397883,0.0279206082397883,0.0124481520919823,-4.38618309343451,0.715656060713226,0.0762271750407711,TRUE,0.00371990096907381,0.00764721505003082
2010-08-11,-0.0277897147533137,0.0277897147533137,0.0114760140792063,-4.4674961540246,0.552197659907385,0.0836639726057244,TRUE,0.00358900748259926,0.00719006472178036
2011-08-02,-0.0258794554991262,0.0258794554991262,0.0096300867733978,-4.64286304247565,0.199668915662877,0.185300205993419,TRUE,0.00167874822841173,0.00629502095833524
2011-08-04,-0.0479739586532215,0.0479739586532215,0.0104924428907069,-4.5571000056394,0.372072816681627,0.18612651683397,TRUE,0.0237732513825071,0.00671788768886889
2011-08-08,-0.0673404088556753,0.0673404088556753,0.0139265697895312,-4.27395676777882,0.941257404296504,0.18695282767452,TRUE,0.0431397015849608,0.00832628566390181
2011-08-10,-0.0451835436948036,0.0451835436948036,0.022511081250804,-3.79374759097436,1.9065909377179,0.18777913851507,TRUE,0.0209828364240892,0.0119825547064969
2011-08-18,-0.0440758024439356,0.0440758024439356,0.0267924617318251,-3.61963470969483,2.25659883223216,0.190258071036721,TRUE,0.0198750951732212,0.0136732635877976
2011-09-02,-0.0258818474601643,0.0258818474601643,0.0301567482904028,-3.50134655695982,2.4943858757898,0.194802780659748,TRUE,0.00168114018944986,0.0149560156308883
2011-09-09,-0.0265595265221403,0.0265595265221403,0.0234177704299615,-3.75426012474818,1.98597004403077,0.196455402340849,TRUE,0.00235881925142589,0.0123466683949077
2011-09-21,-0.029900713806124,0.029900713806124,0.0165097249804156,-4.10380567894683,1.28330116299912,0.199760645703051,TRUE,0.00570000653540958,0.00947261182940235
2011-09-22,-0.0328583512377891,0.0328583512377891,0.0180336358563733,-4.01551660616921,1.46078299113508,0.200173801123326,TRUE,0.00865764396707468,0.0101283089488746
2011-09-30,-0.0253069189867601,0.0253069189867601,0.0177114625820063,-4.03354324550383,1.42454520084459,0.202652733644977,TRUE,0.00110621171604563,0.00999084159362889
2011-10-03,-0.0288704766252854,0.0288704766252854,0.0183481597496299,-3.99822599563426,1.4955411902053,0.203065889065252,TRUE,0.00466976935457097,0.0102619403655269
2011-10-31,-0.0244010332701619,0.0244010332701619,0.0182560601500452,-4.00325819105818,1.48542529233394,0.211328997470756,TRUE,0.000200325999447408,0.0102228679014089
2011-11-01,-0.0282849226390338,0.0282849226390338,0.0181820607429716,-4.00731984445802,1.47726041249118,0.211742152891031,TRUE,0.00408421536831937,0.0101914397310939
2011-11-09,-0.0376079410494574,0.0376079410494574,0.0165007552428708,-4.10434912682792,1.28220870477752,0.214221085412682,TRUE,0.013407233778743,0.00946871016324737
2012-06-01,-0.0254996078640497,0.0254996078640497,0.00811650215457258,-4.81385598675754,-0.144067170748857,0.272062844251208,TRUE,0.00129890059333525,0.00552970017503599
2013-06-20,-0.0250901629794527,0.0250901629794527,0.0089388957714762,-4.71734321292021,0.0499462331778718,0.380722719783581,TRUE,0.000889455708738211,0.00594944224335963
2015-08-21,-0.0305646788713068,0.0305646788713068,0.0077871645120099,-4.8552784761163,-0.22733612925127,0.606718734674105,TRUE,0.00636397160059231,0.00535875815559555
2015-08-24,-0.0430191601010659,0.0430191601010659,0.0100024500926728,-4.60492520673068,0.275932899774467,0.60713189009438,TRUE,0.0188184528303514,0.00647869243268136
2015-09-01,-0.0303020163626,0.0303020163626,0.0169103010096633,-4.07983231554035,1.33149326911248,0.609610822616032,TRUE,0.00610130909188555,0.0096463370830104
2015-09-28,-0.0254176144446436,0.0254176144446436,0.0136871492986427,-4.29129789375064,0.906397657301922,0.617047620180985,TRUE,0.00121690717392919,0.00821754573117085
2016-01-07,-0.0242841593107315,0.0242841593107315,0.0106477802380076,-4.54240383690701,0.401615576744227,0.645968499600248,TRUE,8.34520400170222e-05,0.00679314873108949
2016-01-13,-0.0252572194324854,0.0252572194324854,0.0119466780585913,-4.42730202597885,0.632997322894658,0.647621121281348,TRUE,0.00105651216177093,0.00741251893796707
2016-06-24,-0.0365697131463527,0.0365697131463527,0.00505864011509289,-5.28665758376097,-1.09450972430392,0.694307683772444,TRUE,0.0123690058756383,0.00386404566530789
2016-09-09,-0.0242258574591423,0.0242258574591423,0.00298219343313859,-5.81509619782901,-2.1567957845354,0.716204921047029,TRUE,2.51501884278513e-05,0.00258860433985735
2018-02-05,-0.0427221790318999,0.0427221790318999,0.00747131143349992,-4.89668473520612,-0.310572461090909,0.862048784404168,TRUE,0.0185214717611855,0.00519316443595474
2018-02-08,-0.0382303188238362,0.0382303188238362,0.0128007422914837,-4.35825211821585,0.771803898576629,0.863288250664994,TRUE,0.0140296115531218,0.0078108617533949
2018-03-22,-0.0253146614013975,0.0253146614013975,0.0090460008140638,-4.70543251793491,0.0738895350368174,0.875269757852974,TRUE,0.00111395413068304,0.0060034041663029
2018-10-10,-0.0321756155178292,0.0321756155178292,0.00391568597356912,-5.54276474813985,-1.6093454372938,0.933111516691499,TRUE,0.00797490824711477,0.003182179721353
2018-10-24,-0.0307671184885416,0.0307671184885416,0.0110083942098365,-4.50909718721901,0.468569786248715,0.937243070894251,TRUE,0.00656641121782719,0.00696685210905588
2018-12-04,-0.0329396624543818,0.0329396624543818,0.0119392019198324,-4.42792801413669,0.631738939278786,0.948811422661956,TRUE,0.0087389551836674,0.00740900219350131
2018-12-24,-0.0267785192626313,0.0267785192626313,0.0141992180840964,-4.25456838039128,0.980232628861566,0.954182443125534,TRUE,0.00257781199191686,0.00844956787702039
2019-05-13,-0.0254514745741607,0.0254514745741607,0.00574488460286918,-5.15944545441594,-0.838783386186256,0.993432208051676,TRUE,0.0012507673034463,0.00425523935535137
2019-08-05,-0.0305344916079555,0.0305344916079555,0.0053497912738042,-5.2306977330775,-0.982017246027098,1.01739522242764,TRUE,0.00633378433724107,0.00403149176914786
2019-08-14,-0.0300132831154549,0.0300132831154549,0.0109871955195222,-4.51102472788863,0.464694975571839,1.02028731036956,TRUE,0.00581257584474048,0.00695667944267122
2019-08-23,-0.0260229425937109,0.0260229425937109,0.0134473477256917,-4.30897338749566,0.870865752340429,1.02317939831149,TRUE,0.00182223532299641,0.0081081704395353
2020-02-24,-0.0337280105617639,0.0337280105617639,0.00868319794022239,-4.74636539186928,-0.00839518115935617,1.07482382584589,TRUE,0.00952730329104944,0.00581997810127198
