"date","return","loss","rv21_lag","log_vol","z_vol","t_scaled"
2008-11-04,0.0334180197219602,-0.0334180197219602,0.0577341363617876,-2.85190666234981,3.79991300540563,-0.0997770339964565
2008-11-05,-0.0429370477414022,0.0429370477414022,0.0573329001160346,-2.85888064698102,3.78589365394119,-0.0993638785761814
2008-11-06,-0.0570047233760826,0.0570047233760826,0.0572261030131936,-2.86074513830622,3.78214558729453,-0.0989507231559062
2008-11-07,0.0324842373924907,-0.0324842373924907,0.058279669821629,-2.8425019630516,3.81881866577787,-0.098537567735631
2008-11-10,-0.0131916317193035,0.0131916317193035,0.0565357997738788,-2.87288121716843,3.75774921076567,-0.0981244123153558
2008-11-11,-0.0313619083260122,0.0313619083260122,0.0563266534647377,-2.87658743730708,3.75029883548154,-0.0977112568950806
2008-11-12,-0.0449986083659342,0.0449986083659342,0.0476730165469295,-3.04338973199132,3.41498694164844,-0.0972981014748055
2008-11-13,0.0604739171090127,-0.0604739171090127,0.0484076957056999,-3.02809647571518,3.44572998828659,-0.0968849460545303
2008-11-14,-0.0511958121159397,0.0511958121159397,0.0452031697541497,-3.09658806729856,3.30804575960772,-0.0964717906342551
2008-11-17,-0.0133650928364579,0.0133650928364579,0.0455685780835992,-3.0885368770986,3.32423054794452,-0.0960586352139799
2008-11-18,0.0186613915395215,-0.0186613915395215,0.045614883165467,-3.08752123050625,3.32627223677734,-0.0956454797937047
2008-11-19,-0.0662240772749145,0.0662240772749145,0.0436783487225319,-3.13090275223141,3.23906516187132,-0.0952323243734295
2008-11-20,-0.0771324614249322,0.0771324614249322,0.0453482152158535,-3.09338445896494,3.31448576679993,-0.0948191689531544
2008-11-21,0.0525379013498406,-0.0525379013498406,0.0466880079162415,-3.06426793708554,3.37301683264466,-0.0944060135328792
2008-11-24,0.0669957519518478,-0.0669957519518478,0.0484042505054278,-3.02816764875545,3.44558691371457,-0.093992858112604
2008-11-25,0.00738222730371341,-0.00738222730371341,0.0497889608934433,-2.99996198833005,3.5022869335312,-0.0935797026923288
