"date","x","y","u_x","u_y","z_x","z_y","R","W"
2002-08-01,0.0264539756354729,-0.00567923019039851,0.979883624272652,0.239068994181214,49.2090503578825,0.698810510542434,49.9078608684249,0.985997987123015
2002-08-05,0.0354166890769334,-0.0044032339662019,0.990689941812136,0.296591853699086,106.909934814546,0.822775535754151,107.7327103503,0.99236280668073
2002-09-03,0.0388812286467104,-0.0152561143231646,0.992684954280964,0.0403990024937656,136.20393362744,0.311628396306419,136.515562023746,0.997717268334198
2002-09-19,0.026217586412959,-0.0067091614642889,0.979551122194514,0.199334995843724,48.4007172990705,0.620051803160215,49.0207691022307,0.98735124286061
2002-09-27,0.0353782286642788,-0.00746855635525545,0.990523690773067,0.173233582709892,105.025522332745,0.570413429108257,105.595935761853,0.99459814977733
2002-10-02,0.0304392161181064,-0.00571837670608977,0.986034912718205,0.236575228595179,71.1059709012921,0.693727096749915,71.799697998042,0.99033802207958
2002-10-09,0.0286508428290104,-0.00511594612253186,0.983208645054032,0.265669160432253,59.0530442916226,0.75443029643366,59.8074745880562,0.987385685457712
2002-10-15,-0.0469710822964968,0.0239677557240756,0.0029925187032419,0.99168744804655,0.172068473319183,119.799304392985,119.971372866304,0.00143424609728303
2002-10-16,0.0245372088884377,-0.00046423470549728,0.97522859517872,0.501911886949293,39.8670372571248,1.45068252709922,41.317719784224,0.96488957922472
2002-11-14,-0.0186895400209233,0.0209858820771016,0.0362427265170407,0.98520365752286,0.301430295891592,67.0830274258326,67.3844577217242,0.00447329111315847
2002-11-27,-0.0277471298868148,0.0227967692187678,0.0144638403990025,0.989193682460515,0.236065997371728,92.0375561127543,92.273622110126,0.00255832590043978
2002-12-09,0.0278754587885981,-0.00555510866504694,0.982543640897756,0.244887780548628,56.7842467501323,0.710754678975719,57.495001429108,0.987637974409791
2003-01-02,-0.0316819122103196,0.0261957507135833,0.00997506234413965,0.995178719866999,0.217029569549087,206.913390358604,207.130419928153,0.00104779186767626
2003-01-09,-0.0154183586013179,0.019384094972974,0.057024106400665,0.980382377389859,0.349127734577403,50.4729252317873,50.8220529663647,0.00686961100938729
2003-01-24,0.0266161039613051,-0.00592903422562907,0.980382377389859,0.228262676641729,50.4729252317873,0.676929723371151,51.1498549551585,0.986765754781424
2003-03-13,-0.0339594650867978,0.018591738818015,0.00748129675810474,0.977389858686617,0.204275521863621,43.7260353872494,43.930310909113,0.00464999035145107
2003-03-24,0.0337983805736846,-0.0156820999867153,0.989526184538653,0.0359102244389027,94.9753130568204,0.300595188628376,95.2759082454488,0.996845003168545
2003-07-15,0.00218754839179347,0.0236757846576925,0.674480465502909,0.991188694929343,2.53927905902703,112.989828509185,115.529107568212,0.0219795609303721
2003-07-21,0.0124375061651323,0.0214364021748708,0.906234413965087,0.986533665835411,10.1566901696985,73.7581294437573,83.9148196134558,0.121035714746026
2003-08-05,0.0214442771495102,0.0144032430432675,0.964921030756442,0.948295926849543,28.0041333167783,18.8364121651347,46.840545481913,0.597860956328782
2003-08-13,0.0051363517348717,0.0195012465162905,0.777389858686617,0.981213632585204,3.97119602856667,52.728508082307,56.6997041108736,0.0700390961617926
2003-10-03,-0.00913305373945406,0.0212277846915088,0.154280964256027,0.985702410640066,0.535051234281409,69.4406604038722,69.9757116381536,0.00764624212824264
2004-04-02,-0.00753016779892768,0.0250552903377681,0.197339983374896,0.993183707398171,0.616208539746375,146.206747104478,146.822955644224,0.00419694956447783
2007-02-27,0.0398412360414184,-0.0125564493844501,0.992851205320033,0.0645054031587697,139.383123058266,0.364829516842547,139.747952575109,0.997389374870115
2007-06-07,0.0182103361460078,0.0180778280917244,0.953117206982544,0.97522859517872,20.8257859381761,39.8670372571248,60.6928231953009,0.343134242926247
2007-08-03,0.0260823055962032,-0.00661747157355874,0.979218620116376,0.204821280133001,47.6182499835494,0.630669130412503,48.2489191139619,0.986928844376329
2007-08-09,0.0300813970465805,-0.0013913900774134,0.984871155444721,0.454696591853699,65.5976307327362,1.2688343977,66.8664651304362,0.981024353609468
2007-09-20,0.00706717722993044,0.0190931580820255,0.822277639235245,0.979218620116376,5.11045794060782,47.6182499835494,52.7287079241572,0.0969198400984619
2007-10-19,0.0265049310459933,-0.0148117980298816,0.980049875311721,0.0430590191188695,49.6233206934129,0.317946466013837,49.9412671594267,0.993633592335596
2007-11-07,0.027736951913969,-0.00176557250079679,0.98187863674148,0.431088944305902,54.6819622831846,1.18843767624715,55.8703999594317,0.978728670689487
2007-12-11,0.0278026621148717,-0.0194373031059243,0.982211138819618,0.0179551122194514,55.7134575303295,0.24876361985308,55.9622211501826,0.995554793667223
2008-01-04,0.0248118966955433,-0.000212615859114695,0.976059850374065,0.51571072319202,41.268814072065,1.51009661620022,42.7789106882652,0.964699975013285
2008-01-17,0.0262579757127392,-0.0128748064991488,0.979717373233583,0.0620116375727348,48.8015711051767,0.359656184815958,49.1612272899927,0.992684149590196
2008-01-24,-0.00840608925153408,0.0202466484233428,0.171238570241064,0.983042394014963,0.566669343194316,58.469162989527,59.0358323327213,0.00959873556115229
2008-02-05,0.0271384028136694,-0.00761148845434301,0.981047381546135,0.169742310889443,52.261563361021,0.563865107126873,52.8254284681479,0.98932587726256
2008-02-07,-0.00659204441557115,0.0217819338910843,0.223607647547797,0.987531172069825,0.667618095279409,79.6989544014058,80.3665724966853,0.00830716147944401
