"date","x","y","u_x","u_y","z_x","z_y","R","W"
2002-08-01,0.0264539756354729,0.142892742532276,0.979883624272652,0.965918536990856,49.2090503578825,28.8385738243279,78.0476241822104,0.630500298676598
2002-08-02,0.0226700674783666,0.111054694029001,0.969243557772236,0.941479634247714,32.010910276766,16.5830432728286,48.5939535495946,0.658742661143961
2002-08-05,0.0354166890769334,0.0878183677183699,0.990689941812136,0.913216957605985,106.909934814546,11.0154243950699,117.925359209616,0.90658985930677
2002-08-28,0.022120468599895,0.101300445375337,0.96691604322527,0.930008312551953,29.7233270720555,13.7813646440409,43.5046917160963,0.683221186028037
2002-09-03,0.0388812286467104,0.202590691867305,0.992684954280964,0.984871155444721,136.20393362744,65.5976307327362,201.801564360176,0.674939929525733
2002-09-19,0.026217586412959,0.0801247371922673,0.979551122194514,0.899584372402327,48.4007172990705,9.4497923810769,57.8505096801474,0.836651527647305
2002-09-27,0.0353782286642788,0.0662531680041574,0.990523690773067,0.86616791354946,105.025522332745,6.96008076559075,111.985603098336,0.937848432539323
2002-10-02,0.0304392161181064,0.0764290888545531,0.986034912718205,0.889775561097257,71.1059709012921,8.56266823272399,79.6686391340161,0.892521469855659
2002-10-09,0.0286508428290104,0.0267003375400088,0.983208645054032,0.717871986699917,59.0530442916226,3.0169187233143,62.0699630149369,0.951394868358657
2002-10-16,0.0245372088884377,0.0565703380326719,0.97522859517872,0.838237738985869,39.8670372571248,5.6672147784553,45.5342520355801,0.875539521896023
2002-11-07,0.0248112628628547,0.022205274009591,0.975893599334996,0.688944305901912,40.9807251645709,2.68388039942932,43.6646055640002,0.938534188852445
2002-12-09,0.0278754587885981,0.0637158657536072,0.982543640897756,0.859185369908562,56.7842467501323,6.58889213302653,63.3731388831588,0.896030206975001
2003-01-24,0.0266161039613051,0.135028618936733,0.980382377389859,0.961762261014131,50.4729252317873,25.6489249962868,76.1218502280741,0.663054367183164
2003-03-10,0.0242966431193552,0.0692931703884909,0.974397339983375,0.87431421446384,38.5562802400117,7.44515961580396,46.0014398558156,0.838153769987643
2003-03-24,0.0337983805736846,0.058262304288355,0.989526184538653,0.842726517040732,94.9753130568204,5.844098505854,100.819411562674,0.942033995088128
2003-05-19,0.0236781163766109,0.108561939360924,0.972236076475478,0.939152119700748,35.5156177172775,15.929195088845,51.4448128061224,0.69036343569027
2004-07-21,0.0186242123149958,0.146763836716753,0.954945968412303,0.96857855361596,21.691730381983,31.3227363963498,53.0144667783328,0.409166246501766
2005-02-22,0.0149801469849162,0.161534544160993,0.932834580216126,0.974231088944306,14.3828203787491,38.3042760754627,52.6870964542117,0.272985633042971
2005-04-13,0.011864273525326,0.163712921335957,0.900581878636741,0.975062344139651,9.54980383966711,39.5978955334255,49.1476993730926,0.194308257791929
2005-04-15,0.0140915228075125,0.199606504774979,0.924522028262677,0.984372402327515,12.7423594828492,63.4880491245653,76.2304086074145,0.167155859657951
2005-10-20,0.0177724406246584,0.176750549631001,0.949958437240233,0.979551122194514,19.4791108050867,48.4007172990705,67.8798281041572,0.286964645449563
2006-01-20,0.0184057672121041,0.195039517111722,0.954280964256027,0.983374896093101,21.3688276534681,59.6486029355446,81.0174305890127,0.263755928793501
2006-05-17,0.0192075136623275,0.197191704775268,0.95694098088113,0.983707398171239,22.7202705456532,60.8761821277534,83.5964526734066,0.271785103542807
