"date","x","y","u_x","u_y","z_x","z_y"
2002-07-31,-0.002415571600066,0.00344015053805347,0.405320033250208,0.569077306733167,1.10732367244475,1.77387056413352
2002-08-01,0.0264539756354729,0.142892742532276,0.979883624272652,0.965918536990856,49.2090503578825,28.8385738243279
2002-08-02,0.0226700674783666,0.111054694029001,0.969243557772236,0.941479634247714,32.010910276766,16.5830432728286
2002-08-05,0.0354166890769334,0.0878183677183699,0.990689941812136,0.913216957605985,106.909934814546,11.0154243950699
2002-08-06,-0.0331091302215412,-0.0700551098160593,0.00814630091438072,0.122028262676642,0.207891938456015,0.475397558385621
2002-08-07,-0.0172891871571181,-0.0817691382661057,0.0440565253532835,0.0882793017456359,0.320278585752288,0.411988942977822
2002-08-08,-0.0318364850126551,-0.0639705850735708,0.00980881130507066,0.140814630091438,0.216240800597627,0.51012315586263
2002-08-09,-0.00373175823914984,-0.0279113834354896,0.33715710723192,0.331670822942643,0.919788666962691,0.906115309542366
2002-08-12,0.00736627945001977,0.0475358179516934,0.828927680798005,0.805320033250208,5.32985501806344,4.61860647562737
2002-08-13,0.0183757581698138,-0.0337619430370752,0.954114713216958,0.291438071487947,21.2895641239389,0.811077539038363
2002-08-14,-0.035877590537325,-0.101583277061275,0.00648379052369077,0.0525353283458022,0.198473737660814,0.339412273354662
2002-08-15,-0.0137849829035721,-0.094908538436659,0.0763092269326683,0.0640066500415628,0.388657207554232,0.363799306816358
2002-08-16,0.00299967562801484,-0.0212920420557223,0.70906068162926,0.376724854530341,2.90854796476907,1.0243380814475
2002-08-19,-0.0231166695543505,-0.00696620216368338,0.0217788861180382,0.491770573566085,0.261313959927236,1.40896073781626
2002-08-20,0.0106442424034814,0.0336801431733336,0.88428927680798,0.751122194513716,8.1319963749539,3.49421965278105
2002-08-21,-0.0143057650021401,-0.0470512455189627,0.0693266832917706,0.212136325852037,0.374682633513607,0.644942357564061
2002-08-22,-0.00966590321761185,-0.0171493858574503,0.141479634247714,0.408146300914381,0.511352145510451,1.11591003487652
2002-08-23,0.0217489334883991,0.0550340264175562,0.966417290108063,0.831255195344971,29.2743811480729,5.41071559890074
2002-08-26,-0.00695192033296443,0.0192540892659214,0.21163757273483,0.671487946799668,0.643964749869126,2.51092747573996
2002-08-27,0.0116136759232015,0.00733340688844697,0.897921862011638,0.59833748960931,9.28744598569957,1.94703928408371
2002-08-28,0.022120468599895,0.101300445375337,0.96691604322527,0.930008312551953,29.7233270720555,13.7813646440409
2002-08-29,-0.000433935591789059,0.0104493706508983,0.523524522028263,0.620781379883624,1.54518569378709,2.09741967242537
2002-08-30,0.00391498507942156,-0.0310686673941936,0.743973399833749,0.311388196176226,3.38123417676225,0.857107402798637
2002-09-03,0.0388812286467104,0.202590691867305,0.992684954280964,0.984871155444721,136.20393362744,65.5976307327362
2002-09-04,-0.0141724577407034,-0.065389588334106,0.0716541978387365,0.135162094763092,0.379376553605991,0.49968007511968
2002-09-05,0.00852378156666322,0.0372258447261067,0.852202826267664,0.767248545303408,6.25270736426506,3.77437565200367
2002-09-06,-0.0136478160401889,-0.0673215630219821,0.0776392352452203,0.129675810473815,0.391284930963661,0.489543903070238
2002-09-09,-0.00730692524409626,0.00329758275205672,0.203990024937656,0.567913549459684,0.629055764821057,1.76745248219588
2002-09-10,-0.0114055070955237,-0.0383102596852676,0.10573566084788,0.26284289276808,0.445074855379409,0.748391636473828
2002-09-11,0.00623557902841743,-0.00772647842612706,0.80332502078138,0.484123025768911,4.56629576704096,1.37851894358168
2002-09-12,0.0186066899719304,0.0744361917019694,0.954613466334165,0.88595178719867,21.5290964415001,8.25813297747095
2002-09-13,-0.00245707828463448,-0.0458345448635029,0.402161263507897,0.218620116375727,1.09781279509653,0.657713137140345
2002-09-16,-0.00245013527667037,0.0253597373591137,0.40332502078138,0.711554447215295,1.10130637755968,2.93855476261539
2002-09-17,0.0231839928651514,0.0339831133706223,0.971072319201995,0.752950955943475,34.0665193578404,3.52416467920959
2002-09-18,0.0100695361383876,-0.0129751025040501,0.875145469659185,0.438736492103076,7.49821043565335,1.21380392408869
2002-09-19,0.026217586412959,0.0801247371922673,0.979551122194514,0.899584372402327,48.4007172990705,9.4497923810769
2002-09-20,-0.000331838064954404,-0.0419501911949531,0.531837073981712,0.240731504571904,1.58373670041687,0.702211165476194
2002-09-23,0.00821408988463945,0.0177986077717316,0.845885286783042,0.662344139650873,5.97473201983648,2.42736115844402
2002-09-24,0.016267884304324,0.0209484005701164,0.940814630091438,0.680631753948462,16.3909836351568,2.5991993382494
2002-09-25,-0.0244819741889635,-0.0819983487007319,0.0186201163757273,0.0876142975893599,0.251034717590453,0.410709483075974
2002-09-26,-0.0162276032946815,-0.0759437040138473,0.0510390689941812,0.105070656691604,0.336115938502135,0.443828561448456
2002-09-27,0.0353782286642788,0.0662531680041574,0.990523690773067,0.86616791354946,105.025522332745,6.96008076559075
2002-09-30,0.0116690953771355,0.0709924262272561,0.898420615128845,0.878802992518703,9.33559248073183,7.74026558931219
2002-10-01,-0.046930495308497,-0.151215540875734,0.00315876974231089,0.0149625935162095,0.173684304292989,0.237970475949532
2002-10-02,0.0304392161181064,0.0764290888545531,0.986034912718205,0.889775561097257,71.1059709012921,8.56266823272399
2002-10-03,0.0101535326326214,0.0129486438672872,0.876142975893599,0.635411471321696,7.56280988061499,2.2051567415337
2002-10-04,0.0185162536518892,0.0560260533524151,0.954447215295096,0.835411471321696,21.4486696404207,5.56077973877886
2002-10-07,0.0208843557073948,0.0775052881504616,0.96359102244389,0.89260182876143,26.9626628017643,8.80167965728317
2002-10-08,-0.0155486076409344,-0.0387330017397698,0.0553615960099751,0.258852867830424,0.345558127256266,0.739921096393762
2002-10-09,0.0286508428290104,0.0267003375400088,0.983208645054032,0.717871986699917,59.0530442916226,3.0169187233143
2002-10-10,-0.0318810164712167,-0.115086743451585,0.00964256026600166,0.0365752285951787,0.215444407339289,0.302262365915635
2002-10-11,-0.0428489604312134,-0.0505226477357357,0.00399002493765586,0.192019950124688,0.181029623425263,0.606003309199575
2002-10-14,-0.00556877930185218,0.00947874798677972,0.26118038237739,0.613466334164589,0.7448545502676,2.04653873545811
2002-10-15,-0.0469710822964968,-0.057680857719788,0.0029925187032419,0.162261014131338,0.172068473319183,0.549888937227997
2002-10-16,0.0245372088884377,0.0565703380326719,0.97522859517872,0.838237738985869,39.8670372571248,5.6672147784553
2002-10-17,-0.0196772435039625,-0.0542215989138217,0.0315876974231089,0.176724854530341,0.289436643032625,0.57698035884511
2002-10-18,-0.00418327010414998,-0.0168568154704483,0.315378221113882,0.410473815461347,0.866564148652442,1.1230363356515
2002-10-21,-0.0171134653201959,-0.0126051540786301,0.0450540315876974,0.441729010806318,0.322591799810362,1.22390229886295
2002-10-22,0.00723459779723434,0.0291687206326325,0.825436408977556,0.730340814630091,5.2125943053046,3.18224070956945
2002-10-23,-0.00756722900644569,-0.0264541917232957,0.196176226101413,0.340814630091438,0.613970815927061,0.929008378930295
2002-10-24,0.020610143255837,0.0246925537388849,0.962261014131338,0.706566916043225,25.9945916408419,2.87904526398797
2002-10-25,-0.020610143255837,-0.126045070979276,0.02809642560266,0.028761429758936,0.279946357861401,0.281791741936293
2002-10-28,0.0065617053088527,0.0350453319205997,0.809642560266002,0.757772236076475,4.7356913048856,3.60526113243707
2002-10-29,0.0116744150201349,0.0378953066665404,0.898753117206983,0.769908561928512,9.36795340445445,3.82433276340544
2002-10-30,-0.00966301351175325,-0.032758863612127,0.141645885286783,0.299418121363259,0.511659412884051,0.829246335252945
2002-10-31,0.0102276890989765,-0.00288600983155929,0.878137988362427,0.521529509559435,7.69517648063609,1.53612327472998
2002-11-01,-0.0195766140374243,-0.0609056568214772,0.0322527015793849,0.150124688279302,0.291192577421591,0.527345758190548
2002-11-04,-0.00948137967732965,0.050576330005963,0.145635910224439,0.815295095594347,0.519036833994863,4.89703612331992
2002-11-05,-0.00787066962243888,0.0132153366470735,0.18669991687448,0.637406483790524,0.595857832189834,2.22050648717532
2002-11-06,-0.0128728283072279,-0.0161397953910876,0.085785536159601,0.415461346633416,0.40718189661797,1.13847797422206
2002-11-07,0.0248112628628547,0.022205274009591,0.975893599334996,0.688944305901912,40.9807251645709,2.68388039942932
2002-11-08,0.0123052996810875,-0.0661098878780679,0.905569409808811,0.132834580216126,10.0815241416251,0.495380408605889
2002-11-11,0.0156262998705845,0.0622833257934405,0.936824605153782,0.854696591853699,15.3235094875589,6.36907234098088
2002-11-12,-0.00789963324457776,-0.0232718751650252,0.185536159600998,0.362094763092269,0.593646033585018,0.984397956934031
2002-11-13,-0.00101171814560352,0.0213531196389023,0.483624272651704,0.683458021612635,1.37656297213128,2.62749912223165
2002-11-14,-0.0186895400209233,-0.085848035088536,0.0362427265170407,0.0804655029093932,0.301430295891592,0.396836936325074
2002-11-15,-0.00735782586177613,-0.0730621462585934,0.20332502078138,0.111886949293433,0.627766294266786,0.456565487294532
2002-11-18,0.0101170780439581,0.0371981844222655,0.875810473815461,0.767082294264339,7.54116160875666,3.77129096918507
2002-11-19,0.00132719712418439,-0.00907941597223294,0.630756442227764,0.47265170407315,2.16997181841761,1.33440705639578
2002-11-20,-0.02200107876725,-0.0793133195246054,0.0239401496259352,0.0945968412302577,0.267938601299557,0.424064616262493
2002-11-21,-0.0184489195427515,-0.0614889471544195,0.0374064837905237,0.14879467996675,0.304329585055506,0.524882608524272
2002-11-22,0.00714627787343947,-0.027678991952429,0.823940149625935,0.333000831255195,5.16375864826033,0.909413095348094
2002-11-25,-0.000642459854269362,0.0385395929999315,0.507065669160432,0.772236076475478,1.472505179767,3.8689961440219
2002-11-26,0.0192256997230471,0.0759757601184039,0.957273482959269,0.888944305901912,22.9010305298973,8.49468322525115
2002-11-27,-0.0277471298868148,0.0481115218745467,0.0144638403990025,0.806816292601829,0.236065997371728,4.65854541505006
2002-11-29,0.00318709544411089,0.00913248356327268,0.717040731504572,0.610307564422278,3.00640998090209,2.02514318583177
2002-12-02,-0.00159491118796318,-0.00145563767310009,0.45120532003325,0.533499584372402,1.25654536362537,1.591604002908
2002-12-03,0.013476591052541,0.0311909441499552,0.917539484621779,0.73881961762261,11.6198453753798,3.30358479834943
2002-12-04,0.00453264895262961,0.0206120887792864,0.761596009975062,0.678802992518703,3.6718937546174,2.58114915421473
2002-12-05,0.0110942704386492,0.0399917844995756,0.891271820448878,0.779052369077307,8.68765767186873,4.00517453585036
2002-12-06,-0.00654091905764176,-0.0413758994629463,0.225436408977556,0.244389027431421,0.671268363493552,0.709726256076592
2002-12-09,0.0278754587885981,0.0637158657536072,0.982543640897756,0.859185369908562,56.7842467501323,6.58889213302653
2002-12-10,-0.0133184503687955,-0.0678796099077186,0.0804655029093932,0.128512053200333,0.396836936325074,0.487392952587939
2002-12-11,-0.000882066502435386,-0.0353893969275587,0.490773067331671,0.281463009143807,1.40494143223851,0.788796411400521
2002-12-12,0.000110523700623588,-0.0170757756152913,0.560432252701579,0.408811305070657,1.72697578943533,1.11794100249331
2002-12-13,0.0158796420497449,0.0320921490317154,0.937822111388196,0.743142144638404,15.5775384850366,3.36850115004428
2002-12-16,-0.0255272928190253,-0.0713275619467932,0.0166251039068994,0.116708229426434,0.244090481424425,0.46553239479314
2002-12-17,0.00876684718468912,0.0158793536738284,0.856525353283458,0.652369077306733,6.45697174717806,2.34112643281213
2002-12-18,0.0116242393108132,0.0593441086486144,0.898088113050707,0.846384039900249,9.30344250889298,5.99584819267473
2002-12-19,0.007152968165415,0.0656645474174398,0.824106400665004,0.865004156275977,5.16914394268758,6.89555462130551
2002-12-20,-0.0141678157184231,-0.123134972247847,0.0718204488778055,0.0304239401496259,0.379710396679303,0.286325756818581
2002-12-23,-0.000333813476575351,-0.0192785529584159,0.531338320864505,0.391853699085619,1.58138689527474,1.06738767939004
2002-12-24,0.00747107311665829,0.01100785475679,0.830590191188695,0.62477140482128,5.38738657279221,2.12598841894683
2002-12-26,-0.000447504635176621,0.0326802590714483,0.522194513715711,0.746467165419784,1.53913608528559,3.41992997679734
2002-12-27,0.0227415669113764,0.0766361643183973,0.969742310889443,0.890606816292602,32.546890181263,8.6316851922545
2002-12-30,-0.00831935164470377,0.00236611913947504,0.173067331670823,0.560432252701579,0.570101193484927,1.72697578943533
2002-12-31,-0.00136065249419559,-0.0343440337213643,0.464339152119701,0.287448046550291,1.30354292381575,0.802109134595197
2003-01-02,-0.0316819122103196,-0.11975043177409,0.00997506234413965,0.0327514546965919,0.217029569549087,0.292499616634293
2003-01-03,-0.00306972477003598,-0.0283621602750395,0.369243557772236,0.328013300083126,1.00371494522414,0.897101456091987
2003-01-06,-0.0174707950996265,0.00927611174602738,0.0430590191188695,0.611970074812968,0.317946466013837,2.03636170206687
2003-01-07,0.00247712779989229,0.0087929950113006,0.686118038237739,0.607315045719036,2.65459287987025,2.00518299052319
2003-01-08,0.0145562146284561,0.015791939989203,0.929177057356608,0.652202826267664,13.613597529516,2.33973033123095
2003-01-09,-0.0154183586013179,-0.051437640765533,0.057024106400665,0.187697423108894,0.349127734577403,0.597755762717698
2003-01-10,-0.00268983598411232,0.00288242716612785,0.389858686616791,0.564256026600166,1.06160386647153,1.74749658955241
