"pair","angular_probability","radial_threshold","n_radial_extremes","mean_W","median_W","sd_W","angular_balance_mean","angular_balance_median","share_W_between_0_4_and_0_6","share_W_below_0_25","share_W_above_0_75","share_endpoint_heavy","endpoint_asymmetry"
"spy_tlt",0.9,20.9056820974548,602,0.503061036875595,0.454574837971639,0.448952302720103,0.00306103687559511,-0.0454251620283614,0.0365448504983389,0.461794019933555,0.456810631229236,0.918604651162791,-0.00498338870431897
"spy_tlt",0.95,41.2072837787813,301,0.5059384737205,0.43990206140062,0.465859472105429,0.00593847372050049,-0.0600979385993798,0.0299003322259136,0.471760797342193,0.471760797342193,0.943521594684385,0
"spy_tlt",0.975,77.9947178182864,151,0.489910019608967,0.222006382566773,0.479073063475058,-0.0100899803910332,-0.277993617433227,0.00662251655629139,0.503311258278146,0.470198675496689,0.973509933774834,-0.033112582781457
